order_id,sku_id,seller_id,created_at,price
O1107,SKU_LIP_303,S003,13-04-2026 03:06,1200
O1108,SKU_LIP_304,S003,30-03-2026 17:26,900
O1109,SKU_LIP_305,S003,03-01-2026 23:31,1600
O1110,SKU_TAB_401,S003,28-01-2026 23:48,120
O1111,SKU_TAB_402,S003,21-03-2026 14:38,65
O1112,SKU_TAB_403,S003,30-01-2026 23:22,40
O1113,SKU_TAB_404,S003,15-01-2026 12:43,55
O1114,SKU_MOU_401,S003,02-04-2026 03:59,120
O1115,SKU_MOU_402,S003,21-02-2026 11:05,85
O1116,SKU_MOU_403,S003,07-03-2026 17:48,450
O1117,SKU_WATCH_411,S003,19-03-2026 04:24,600
O1118,SKU_WATCH_412,S003,16-01-2026 14:17,350
O1119,SKU_WATCH_413,S003,05-03-2026 19:13,550
O1120,SKU_WATCH_414,S003,14-04-2026 14:51,480
O1121,SKU_WATCH_415,S003,15-03-2026 18:58,1200
O1122,SKU_BAG_416,S003,03-03-2026 11:44,1800
O1123,SKU_BAG_417,S003,05-04-2026 18:00,1999
O1124,SKU_BAG_418,S003,16-04-2026 01:19,2500
O1125,SKU_BAG_419,S003,07-01-2026 23:18,3999
O1126,SKU_BAG_420,S003,30-04-2026 21:34,25
O1127,SKU_TAB_421,S003,14-01-2026 06:51,120
O1128,SKU_TAB_422,S003,15-02-2026 14:06,180
O1129,SKU_TAB_423,S003,25-02-2026 19:16,60
O1130,SKU_TAB_424,S003,14-02-2026 04:09,850
O1131,SKU_TAB_425,S003,18-01-2026 13:11,2200
O1132,SKU_MIN_SERUM_501,S003,26-03-2026 06:27,1800
O1133,SKU_MIN_SERUM_502,S003,20-01-2026 02:46,1200
O1134,SKU_MIN_SERUM_503,S003,20-01-2026 12:23,2999
O1135,SKU_MIN_SERUM_504,S003,28-03-2026 03:41,500
O1136,SKU_MIN_MOIST_505,S003,02-02-2026 07:18,499
O1137,SKU_MIN_MOIST_506,S003,28-02-2026 03:36,499
O1138,SKU_MIN_TONER_507,S003,06-01-2026 14:54,499
O1139,SKU_MIN_FW_508,S003,09-01-2026 22:20,599
O1140,SKU_MIN_SUN_509,S003,04-03-2026 23:41,599
O1141,SKU_CB_701,S003,11-01-2026 21:32,65
O1142,SKU_CB_702,S003,26-02-2026 23:11,55
O1143,SKU_CB_703,S003,11-03-2026 14:33,55
O1144,SKU_HB_704,S003,14-03-2026 18:53,85
O1145,SKU_HB_705,S003,25-03-2026 15:08,999
O1146,SKU_HB_706,S003,29-01-2026 06:24,999
O1147,SKU_AN_707,S003,17-02-2026 10:02,499
O1148,SKU_AN_708,S003,14-04-2026 03:24,699
O1149,SKU_TF_709,S003,22-03-2026 00:18,699
O1150,SKU_TF_710,S003,20-04-2026 21:24,790
O1151,SKU_CH_711,S003,04-02-2026 23:07,899
O1152,SKU_DHC_713,S003,03-02-2026 00:10,799
O1153,SKU_OPI_714,S003,03-02-2026 23:52,799
O1154,SKU_NYX_715,S003,16-01-2026 08:01,650
O1155,SKU_LU_716,S003,29-04-2026 08:26,320
O1156,SKU_VL_717,S003,16-03-2026 06:47,399
O1157,SKU_AS_801,S003,16-02-2026 18:20,499
O1158,SKU_AS_802,S003,07-04-2026 15:17,7999
O1159,SKU_VH_803,S003,24-04-2026 05:42,2999
O1160,SKU_VH_804,S003,28-01-2026 18:58,9999
O1161,SKU_GD_805,S003,15-02-2026 02:04,12999
O1162,SKU_GD_806,S003,31-03-2026 13:06,10999
O1163,SKU_AU_807,S003,19-02-2026 07:37,15999
O1164,SKU_AU_808,S003,31-03-2026 05:45,3999
O1165,SKU_CO_809,S003,19-02-2026 13:54,2499
O1166,SKU_CO_810,S003,02-01-2026 19:47,1999
O1167,SKU_BQ_901,S003,01-04-2026 08:14,1499
O1168,SKU_BQ_902,S003,25-02-2026 20:27,50
O1169,SKU_WA_903,S003,17-04-2026 03:19,60
O1170,SKU_WA_904,S003,31-01-2026 16:13,55
O1171,SKU_RO_905,S003,15-01-2026 08:13,85
O1172,SKU_RO_906,S003,27-03-2026 18:36,120
O1173,SKU_NX_907,S003,09-03-2026 02:27,699
O1174,SKU_NX_908,S003,25-04-2026 02:16,899
O1175,SKU_KS_909,S003,28-02-2026 02:09,599
O1176,SKU_KS_910,S003,24-03-2026 09:25,799
O1177,SKU_AM_901,S003,18-02-2026 13:32,599
O1178,SKU_AM_902,S003,30-03-2026 17:00,799
O1179,SKU_AM_903,S003,28-02-2026 15:59,699
O1180,SKU_BS_904,S003,08-02-2026 16:25,399
O1181,SKU_BS_905,S003,16-03-2026 16:48,599
O1182,SKU_BS_906,S003,04-04-2026 19:54,699
O1183,SKU_MB_907,S003,21-01-2026 17:02,799
O1184,SKU_MB_908,S003,16-02-2026 01:27,499
O1185,SKU_MB_909,S003,16-03-2026 01:17,1499
O1186,SKU_DA_901,S003,22-04-2026 01:21,2499
O1187,SKU_DA_902,S003,11-03-2026 16:52,2999
O1188,SKU_EN_903,S003,22-04-2026 14:49,1299
O1189,SKU_EN_904,S003,27-02-2026 10:51,1399
O1190,SKU_SS_905,S003,27-02-2026 07:52,2499
O1191,SKU_SS_906,S003,05-01-2026 06:14,1899
O1192,SKU_FU_907,S003,18-03-2026 20:35,5999
O1193,SKU_FU_908,S003,23-02-2026 07:10,1899
O1194,SKU_LP_901,S003,02-01-2026 13:44,899
O1195,SKU_LP_902,S003,20-04-2026 21:25,799
O1196,SKU_LP_903,S003,10-01-2026 12:33,899
O1197,SKU_LP_904,S003,28-04-2026 18:03,599
O1198,SKU_LP_905,S003,07-04-2026 10:55,1999
O1199,SKU_FC_906,S003,25-02-2026 13:45,999
O1200,SKU_FC_907,S003,14-02-2026 16:25,2499
O1201,SKU_FC_908,S003,28-04-2026 21:07,2999
O1202,SKU_FC_909,S003,10-03-2026 09:56,1799
O1203,SKU_FC_910,S003,12-02-2026 12:38,2199
O1204,SKU_ET_911,S003,06-02-2026 22:04,1999
O1205,SKU_ET_912,S003,18-02-2026 16:00,799
O1206,SKU_ET_913,S003,27-01-2026 13:26,4999
O1207,SKU_ET_914,S003,19-01-2026 20:49,2999
O1208,SKU_ET_915,S003,08-01-2026 15:43,12999
O1209,SKU_ST_916,S003,01-03-2026 23:43,18999
O1210,SKU_ST_917,S003,27-03-2026 14:23,6999
O1211,SKU_ST_918,S003,07-01-2026 11:29,9999
O1212,SKU_ST_919,S003,23-04-2026 13:00,3999
O1213,SKU_ST_920,S003,12-03-2026 20:22,5999
O1214,SKU_MIC_1001,S003,26-01-2026 12:25,8999
O1215,SKU_LIGHT_1002,S003,18-01-2026 12:03,12999
O1216,SKU_STAND_1003,S003,27-02-2026 07:18,1299
O1217,SKU_GP_1004,S003,05-03-2026 10:37,2999
O1218,SKU_GP_1005,S003,22-03-2026 16:23,25999
O1219,SKU_INH_1001,S003,04-02-2026 02:32,45999
O1220,SKU_INH_1002,S003,08-02-2026 23:46,15999
O1221,SKU_INH_1003,S003,26-01-2026 15:54,34999
O1222,SKU_INH_1004,S003,15-04-2026 17:49,28999
O1223,SKU_INH_1005,S003,13-03-2026 01:01,19999
O1224,SKU_NEB_1006,S003,14-04-2026 01:57,21999
O1225,SKU_NEB_1007,S003,08-04-2026 10:31,55999
O1226,SKU_NEB_1008,S003,22-02-2026 22:04,17999
O1227,SKU_NEB_1009,S003,01-02-2026 22:49,120
O1228,SKU_NEB_1010,S003,19-02-2026 21:34,150
O1229,SKU_HP_1011,S003,04-04-2026 13:34,350
O1230,SKU_HP_1012,S003,27-02-2026 07:27,550
O1231,SKU_HP_1013,S003,07-03-2026 18:31,450
O1232,SKU_HP_1014,S003,23-01-2026 08:43,399
O1233,SKU_HP_1015,S003,01-04-2026 22:34,500
O1234,SKU_JOG_1001,S003,15-01-2026 14:55,550
O1235,SKU_JOG_1002,S003,28-01-2026 07:58,699
O1236,SKU_JOG_1003,S003,13-02-2026 19:26,799
O1237,SKU_JOG_1004,S003,19-03-2026 04:04,899
O1238,SKU_KAF_1005,S003,19-04-2026 05:15,1499
O1239,SKU_KAF_1006,S003,13-03-2026 00:38,999
O1240,SKU_KAF_1007,S003,18-01-2026 12:50,399
O1241,SKU_KAF_1008,S003,18-03-2026 14:51,299
O1242,SKU_NS_1009,S003,03-01-2026 16:51,250
O1243,SKU_NS_1010,S003,21-02-2026 08:27,350
O1244,SKU_NS_1011,S003,15-04-2026 04:36,799
O1245,SKU_NS_1012,S003,24-01-2026 23:57,299
O1246,SKU_000001,S003,30-03-2026 07:27,799
O1247,SKU_000002,S003,13-03-2026 13:44,199
O1248,SKU_000003,S003,20-02-2026 21:45,499
O1249,SKU_000004,S003,24-04-2026 12:14,399
O1250,SKU_000005,S003,15-03-2026 23:42,499
O1251,SKU_000006,S003,14-03-2026 03:11,799
O1252,SKU_000007,S003,22-01-2026 00:55,1999
O1253,SKU_000008,S003,15-02-2026 09:41,299
O1254,SKU_000009,S003,02-04-2026 13:14,199
O1255,SKU_000010,S003,05-01-2026 20:37,2999
O1256,SKU_000011,S003,20-04-2026 00:20,1999
O1257,SKU_000012,S003,05-03-2026 16:37,499
O1258,SKU_000013,S003,29-04-2026 11:11,1499
O1259,SKU_000014,S003,12-02-2026 23:38,999
O1260,SKU_000015,S003,13-01-2026 06:36,350
O1261,SKU_000016,S003,01-04-2026 03:38,320
O1262,SKU_000017,S003,28-02-2026 16:18,450
O1263,SKU_000018,S003,21-03-2026 06:47,500
O1264,SKU_000019,S003,23-01-2026 15:44,550
O1265,SKU_000020,S003,28-01-2026 03:24,2499
O1266,SKU_000021,S003,09-01-2026 19:19,2999
O1267,SKU_000022,S003,08-01-2026 05:25,1999
O1268,SKU_000023,S003,01-03-2026 02:26,1799
O1269,SKU_000024,S003,06-04-2026 15:47,2799
O1270,SKU_000025,S003,23-01-2026 13:09,1299
O1271,SKU_000026,S003,19-01-2026 20:56,799
O1272,SKU_000027,S003,15-02-2026 14:14,1999
O1273,SKU_000028,S003,15-04-2026 09:08,399
O1274,SKU_000029,S003,27-01-2026 08:14,1599
O1275,SKU_000030,S003,17-03-2026 11:13,1999
O1276,SKU_000031,S003,30-03-2026 02:07,1999
O1277,SKU_000032,S003,14-03-2026 01:02,1799
O1278,SKU_000033,S003,15-04-2026 21:28,1799
O1279,SKU_000034,S003,23-03-2026 09:16,2499
O1280,SKU_000035,S003,25-04-2026 01:12,2499
O1281,SKU_000036,S003,31-01-2026 00:07,2999
O1282,SKU_000037,S003,22-03-2026 13:30,2999
O1283,SKU_000038,S003,20-01-2026 05:28,1499
O1284,SKU_000039,S003,06-04-2026 00:31,1499
O1285,SKU_000040,S003,30-04-2026 13:08,1299
O1286,SKU_000041,S003,21-03-2026 05:57,1299
O1287,SKU_000042,S003,24-02-2026 07:41,75.13
O1288,SKU_000043,S003,07-01-2026 08:28,56.67
O1289,SKU_000044,S003,13-03-2026 22:47,83.61
O1290,SKU_000045,S003,12-02-2026 04:33,71.4
O1291,SKU_000046,S003,28-03-2026 02:18,77.75
O1292,SKU_000047,S003,28-03-2026 08:25,98.15
O1293,SKU_000048,S003,15-02-2026 20:21,87.05
O1294,SKU_000049,S003,12-03-2026 10:14,80.91
O1295,SKU_000050,S003,20-01-2026 07:01,108.64
O1296,SKU_000051,S003,13-03-2026 07:54,106.42
O1297,SKU_000052,S003,16-04-2026 17:23,221.94
O1298,SKU_000053,S003,11-03-2026 15:32,198.34
O1299,SKU_000054,S003,12-01-2026 18:11,236.29
O1300,SKU_000055,S003,19-03-2026 07:27,278.63
O1301,SKU_000056,S003,23-02-2026 13:42,271.51
O1302,SKU_000057,S003,06-02-2026 20:34,458.39
O1303,SKU_000058,S003,24-01-2026 17:18,411.33
O1304,SKU_000059,S003,30-03-2026 07:08,463.29
O1305,SKU_000060,S003,18-01-2026 19:13,368.5
O1306,SKU_000061,S003,11-02-2026 04:29,413.48
O1307,SKU_000062,S003,26-04-2026 22:54,102.59
O1308,SKU_000063,S003,05-01-2026 03:31,115.09
O1309,SKU_000064,S003,10-01-2026 19:42,136.47
O1310,SKU_000065,S003,06-03-2026 18:15,133.23
O1311,SKU_000066,S003,17-02-2026 07:06,143.84
O1312,SKU_000067,S003,25-01-2026 10:50,840.98
O1313,SKU_000068,S003,20-04-2026 15:07,1077.95
O1314,SKU_000069,S003,09-02-2026 20:19,981.53
O1315,SKU_000070,S003,14-01-2026 07:44,982.14
O1316,SKU_000071,S003,18-04-2026 14:47,915.96
O1317,SKU_000072,S003,10-02-2026 05:25,72.57
O1318,SKU_000073,S003,24-04-2026 20:44,55.39
O1319,SKU_000074,S003,11-02-2026 22:24,65.81
O1320,SKU_000075,S004,15-02-2026 05:51,54.51
O1321,SKU_000076,S004,05-03-2026 19:11,64.92
O1322,SKU_000077,S004,29-01-2026 15:39,132.98
O1323,SKU_000078,S004,26-04-2026 17:28,99.45
O1324,SKU_000079,S004,01-01-2026 13:12,109.03
O1325,SKU_000080,S004,23-02-2026 20:11,97.23
O1326,SKU_000081,S004,29-01-2026 02:17,135.42
O1327,SKU_000082,S004,26-01-2026 05:48,563.96
O1328,SKU_000083,S004,15-04-2026 21:35,637.32
O1329,SKU_000084,S004,18-02-2026 16:07,699.82
O1330,SKU_000085,S004,03-02-2026 21:12,564.39
O1331,SKU_000086,S004,22-01-2026 08:17,707.31
O1332,SKU_000087,S004,06-01-2026 00:08,718.2
O1333,SKU_000088,S004,26-01-2026 14:14,644.6
O1334,SKU_000089,S004,03-01-2026 21:15,663.14
O1335,SKU_000090,S004,11-03-2026 13:31,642.8
O1336,SKU_000091,S004,16-02-2026 04:50,866.69
O1337,SKU_000092,S004,25-04-2026 08:15,631.18
O1338,SKU_000093,S004,04-03-2026 20:53,744.16
O1339,SKU_000094,S004,04-01-2026 01:32,715.83
O1340,SKU_000095,S004,03-02-2026 20:02,766.33
O1341,SKU_000096,S004,21-02-2026 12:42,804.82
O1342,SKU_000097,S004,11-01-2026 04:11,2084.42
O1343,SKU_000098,S004,25-01-2026 14:44,1869.65
O1344,SKU_000099,S004,23-03-2026 17:49,2144.93
O1345,SKU_000100,S004,13-04-2026 03:44,1737.42
O1346,SKU_000101,S004,23-01-2026 01:38,1819.8
O1347,SKU_000102,S004,13-01-2026 08:12,1005.48
O1348,SKU_000103,S004,03-04-2026 11:28,1091.54
O1349,SKU_000104,S004,29-03-2026 01:06,1231.83
O1350,SKU_000105,S004,12-03-2026 07:13,992.58
O1351,SKU_000106,S004,10-04-2026 15:51,1053.48
O1352,SKU_000107,S004,26-04-2026 06:41,86792.06
O1353,SKU_000108,S004,22-01-2026 04:13,66625.86
O1354,SKU_000109,S004,29-03-2026 18:29,63662.02
O1355,SKU_000110,S004,08-04-2026 20:03,63322.29
O1356,SKU_000111,S004,13-02-2026 00:29,73636.04
O1357,SKU_000112,S004,30-04-2026 10:36,3380.66
O1358,SKU_000113,S004,09-01-2026 10:05,3397.37
O1359,SKU_000114,S004,12-04-2026 06:08,3034.99
O1360,SKU_000115,S004,28-02-2026 13:41,3397.52
O1361,SKU_000116,S004,30-03-2026 22:37,3031.16
O1362,SKU_000117,S004,07-01-2026 01:10,807.28
O1363,SKU_000118,S004,12-01-2026 19:28,559.72
O1364,SKU_000119,S004,04-04-2026 00:13,603.39
O1365,SKU_000120,S004,19-03-2026 23:40,806.43
O1366,SKU_000121,S004,24-03-2026 18:34,779.37
O1367,SKU_000122,S004,21-01-2026 23:08,925.5
O1368,SKU_000123,S004,06-04-2026 04:49,1221.35
O1369,SKU_000124,S004,28-03-2026 03:09,1222.99
O1370,SKU_000125,S004,15-01-2026 06:29,947.74
O1371,SKU_000126,S004,16-01-2026 16:30,1164
O1372,SKU_000127,S004,04-03-2026 13:08,2757.04
O1373,SKU_000128,S004,29-04-2026 02:52,3782.3
O1374,SKU_000129,S004,29-01-2026 19:17,3461.46
O1375,SKU_000130,S004,13-01-2026 18:06,3363.72
O1376,SKU_000131,S004,25-01-2026 12:05,3579.51
O1377,SKU_000132,S004,23-02-2026 09:40,2684.5
O1378,SKU_000133,S004,24-04-2026 15:59,2572.82
O1379,SKU_000134,S004,17-04-2026 11:31,2502.03
O1380,SKU_000135,S004,05-03-2026 03:28,2839.2
O1381,SKU_000136,S004,15-03-2026 23:08,2102.52
O1382,SKU_000137,S004,27-04-2026 00:02,215.39
O1383,SKU_000138,S004,14-04-2026 00:34,207.75
O1384,SKU_000139,S004,27-02-2026 06:19,199.84
O1385,SKU_000140,S004,30-03-2026 02:28,193.82
O1386,SKU_000141,S004,09-04-2026 04:02,160.34
O1387,SKU_000142,S004,28-04-2026 13:29,2313.28
O1388,SKU_000143,S004,25-03-2026 12:52,1990.97
O1389,SKU_000144,S004,20-01-2026 06:12,1619.27
O1390,SKU_000145,S004,23-01-2026 05:12,2043.57
O1391,SKU_000146,S004,18-04-2026 01:24,1957.03
O1392,SKU_000147,S004,11-02-2026 18:04,928.93
O1393,SKU_000148,S004,25-03-2026 12:16,966.69
O1394,SKU_000149,S004,29-03-2026 16:23,1046.23
O1395,SKU_000150,S004,14-02-2026 08:51,987.64
O1396,SKU_000151,S004,22-03-2026 08:30,870.71
O1397,SKU_000152,S004,07-03-2026 19:32,2348.39
O1398,SKU_000153,S004,30-03-2026 01:27,2822.95
O1399,SKU_000154,S004,19-03-2026 10:13,2906.44
O1400,SKU_000155,S004,22-03-2026 18:39,2871.71
O1401,SKU_000156,S004,19-01-2026 11:07,2735.39
O1402,SKU_000157,S004,02-03-2026 16:34,16090.66
O1403,SKU_000158,S004,24-03-2026 20:51,16994.81
O1404,SKU_000159,S004,02-03-2026 16:27,15432.64
O1405,SKU_000160,S004,19-02-2026 11:52,12529.79
O1406,SKU_000161,S004,14-03-2026 16:22,13106.77
O1407,SKU_000162,S004,30-01-2026 15:20,1686.7
O1408,SKU_000163,S004,03-04-2026 02:14,1638.32
O1409,SKU_000164,S004,14-01-2026 00:51,1342.22
O1410,SKU_000165,S004,18-01-2026 17:08,1224.56
O1411,SKU_000166,S004,17-01-2026 13:49,1575.26
O1412,SKU_000167,S004,19-01-2026 02:29,16001.72
O1413,SKU_000168,S004,25-03-2026 20:41,15624.31
O1414,SKU_000169,S004,19-01-2026 18:01,13427.75
O1415,SKU_000170,S004,14-03-2026 08:39,15238.82
O1416,SKU_000171,S004,26-01-2026 06:22,18913.63
O1417,SKU_000172,S004,19-04-2026 00:52,50798.12
O1418,SKU_000173,S004,12-01-2026 15:31,44606.29
O1419,SKU_000174,S004,24-04-2026 21:07,43089.04
O1420,SKU_000175,S004,20-04-2026 01:10,51220.83
O1421,SKU_000176,S004,20-04-2026 01:38,41485.41
O1422,SKU_000177,S004,06-03-2026 00:15,29689.03
O1423,SKU_000178,S004,24-01-2026 17:38,25746.36
O1424,SKU_000179,S004,21-03-2026 18:30,29388.35
O1425,SKU_000180,S004,10-03-2026 15:53,22056.62
O1426,SKU_000181,S004,24-03-2026 03:01,29086.85
O1427,SKU_000182,S004,10-01-2026 23:45,5325.65
O1428,SKU_000183,S004,25-02-2026 20:27,5388.6
O1429,SKU_000184,S004,27-04-2026 14:06,4236.74
O1430,SKU_000185,S004,02-03-2026 16:07,5071.61
O1431,SKU_000186,S004,10-03-2026 06:47,5880.7
O1432,SKU_000187,S004,21-01-2026 02:48,10289.13
O1433,SKU_000188,S004,23-04-2026 05:17,7784.8
O1434,SKU_000189,S004,09-04-2026 12:42,7822.83
O1435,SKU_000190,S004,11-02-2026 07:26,9946.06
O1436,SKU_000191,S004,31-01-2026 01:05,9655.88
O1437,SKU_000192,S004,04-04-2026 15:09,146.97
O1438,SKU_000193,S004,13-02-2026 13:03,138.17
O1439,SKU_000194,S004,22-01-2026 00:20,140.41
O1440,SKU_000195,S004,09-03-2026 23:38,127
O1441,SKU_000196,S004,19-04-2026 00:23,118.66
O1442,SKU_000197,S004,13-03-2026 08:57,66.69
O1443,SKU_000198,S004,23-01-2026 07:24,55.54
O1444,SKU_000199,S004,24-02-2026 02:13,68.7
O1445,SKU_000200,S004,22-04-2026 11:29,55.3
O1446,SKU_000201,S004,13-02-2026 21:58,69.01
O1447,SKU_000202,S004,25-03-2026 07:48,1148.76
O1448,SKU_000203,S004,19-04-2026 22:17,1501.01
O1449,SKU_000204,S004,30-04-2026 03:27,1139.62
O1450,SKU_000205,S004,19-04-2026 02:35,1156.1
O1451,SKU_000206,S004,06-01-2026 02:21,1149.88
O1452,SKU_000207,S004,29-04-2026 06:07,1370.71
O1453,SKU_000208,S004,21-02-2026 22:23,1112.28
O1454,SKU_000209,S004,06-01-2026 14:55,1235.38
O1455,SKU_000210,S004,05-02-2026 00:47,1040.12
O1456,SKU_000211,S004,23-02-2026 01:31,1247.43
O1457,SKU_000212,S004,01-03-2026 23:58,671.47
O1458,SKU_000213,S004,07-03-2026 23:41,602.47
O1459,SKU_000214,S004,10-03-2026 03:53,756.32
O1460,SKU_000215,S004,02-01-2026 04:27,563.07
O1461,SKU_000216,S004,05-02-2026 05:24,812.77
O1462,SKU_000217,S004,28-01-2026 19:36,3015.58
O1463,SKU_000218,S004,20-04-2026 23:14,2967.1
O1464,SKU_000219,S004,19-03-2026 19:47,2855.67
O1465,SKU_000220,S004,14-01-2026 12:17,3102.74
O1466,SKU_000221,S004,28-01-2026 13:11,3208.33
O1467,SKU_000222,S004,06-01-2026 22:52,762.09
O1468,SKU_000223,S004,18-01-2026 19:37,807.34
O1469,SKU_000224,S004,14-04-2026 00:13,689.94
O1470,SKU_000225,S004,11-02-2026 18:35,949.05
O1471,SKU_000226,S004,15-03-2026 01:11,743.4
O1472,SKU_000227,S004,23-03-2026 12:33,3141.63
O1473,SKU_000228,S004,30-03-2026 02:08,3065.4
O1474,SKU_000229,S004,08-03-2026 04:41,3125.84
O1475,SKU_000230,S004,31-01-2026 13:34,2934.41
O1476,SKU_000231,S004,13-03-2026 20:34,3482.49
O1477,SKU_000232,S004,02-03-2026 12:20,21837.34
O1478,SKU_000233,S004,04-03-2026 23:44,24413.43
O1479,SKU_000234,S004,21-04-2026 05:10,20451.09
O1480,SKU_000235,S004,26-04-2026 18:36,25584.83
O1481,SKU_000236,S004,17-01-2026 11:55,27321.53
O1482,SKU_000237,S004,11-01-2026 05:10,9611.85
O1483,SKU_000238,S004,31-01-2026 05:03,9772.75
O1484,SKU_000239,S004,31-01-2026 13:34,9777.03
O1485,SKU_000240,S004,30-04-2026 23:20,9605.62
O1486,SKU_000241,S004,10-01-2026 15:54,7675.86
O1487,SKU_000242,S004,16-01-2026 20:11,127721.85
O1488,SKU_000243,S004,22-02-2026 20:05,126706.77
O1489,SKU_000244,S004,28-03-2026 01:03,143919.3
O1490,SKU_000245,S004,24-03-2026 08:03,125552.72
O1491,SKU_000246,S004,05-04-2026 07:20,124699.32
O1492,SKU_000247,S004,28-04-2026 21:10,99749.4
O1493,SKU_000248,S004,27-03-2026 20:04,133156.14
O1494,SKU_000249,S004,22-03-2026 10:14,103291.29
O1495,SKU_000250,S004,23-02-2026 01:02,142070.39
O1496,SKU_000251,S004,11-02-2026 20:37,130234.06
O1497,SKU_000252,S004,10-04-2026 11:42,74528.96
O1498,SKU_000253,S004,23-01-2026 02:25,85335.23
O1499,SKU_000254,S004,09-03-2026 00:37,85777.53
O1500,SKU_000255,S004,25-03-2026 11:32,84728.85
O1501,SKU_000256,S004,22-01-2026 12:47,85399.93
O1502,SKU_000257,S004,25-02-2026 00:01,46930.9
O1503,SKU_000258,S004,26-04-2026 04:12,53433.58
O1504,SKU_000259,S004,05-04-2026 11:52,58943.36
O1505,SKU_000260,S004,13-04-2026 07:41,53549.51
O1506,SKU_000261,S004,01-03-2026 21:20,47804.27
O1507,SKU_000262,S004,09-01-2026 19:39,58363.68
O1508,SKU_000263,S004,12-02-2026 19:41,52150
O1509,SKU_000264,S004,18-03-2026 18:03,44270.12
O1510,SKU_000265,S004,27-04-2026 09:03,40343.84
O1511,SKU_000266,S004,11-01-2026 15:18,47992.19
O1512,SKU_000267,S004,02-01-2026 11:49,104.3
O1513,SKU_000268,S004,09-02-2026 16:40,83.84
O1514,SKU_000269,S004,28-02-2026 12:42,84.66
O1515,SKU_000270,S004,11-02-2026 00:25,84.95
O1516,SKU_000271,S004,27-01-2026 15:33,77.43
O1517,SKU_000272,S004,19-02-2026 14:48,34.64
O1518,SKU_000273,S004,26-02-2026 04:55,34.83
O1519,SKU_000274,S004,05-03-2026 17:09,38.13
O1520,SKU_000275,S004,24-01-2026 07:10,34.53
O1521,SKU_000276,S004,02-01-2026 12:01,39.54
O1522,SKU_000277,S004,07-04-2026 13:59,103.66
O1523,SKU_000278,S004,25-03-2026 14:59,81.94
O1524,SKU_000279,S004,04-02-2026 02:47,81.59
O1525,SKU_000280,S004,26-01-2026 02:02,77.08
O1526,SKU_000281,S004,15-03-2026 19:53,93.54
O1527,SKU_000282,S004,14-04-2026 10:00,36.79
O1528,SKU_000283,S004,14-02-2026 16:23,28.87
O1529,SKU_000284,S004,08-04-2026 03:23,37.27
O1530,SKU_000285,S004,19-04-2026 11:50,37.33
O1531,SKU_000286,S004,10-03-2026 18:32,35.29
O1532,SKU_000287,S004,14-01-2026 23:53,1584.56
O1533,SKU_000288,S004,19-03-2026 02:29,2088.42
O1534,SKU_000289,S004,09-01-2026 05:08,1460.2
O1535,SKU_000290,S004,26-03-2026 16:55,2054.85
O1536,SKU_000291,S004,04-01-2026 15:20,2098.85
O1537,SKU_000292,S004,31-03-2026 06:36,545.36
O1538,SKU_000293,S004,16-01-2026 02:51,607.76
O1539,SKU_000294,S004,02-03-2026 18:58,454.15
O1540,SKU_000295,S004,22-04-2026 19:13,550.78
O1541,SKU_000296,S004,25-03-2026 08:36,651.4
O1542,SKU_000297,S004,22-04-2026 08:14,49247.85
O1543,SKU_000298,S004,20-03-2026 12:44,50201.76
O1544,SKU_000299,S004,23-03-2026 02:35,67940.03
O1545,SKU_000300,S004,26-02-2026 05:14,54750.64
O1546,SKU_000301,S004,23-01-2026 08:44,48716.87
O1547,SKU_000302,S004,20-03-2026 15:35,2301.09
O1548,SKU_000303,S004,05-01-2026 01:11,2262.93
O1549,SKU_000304,S004,05-03-2026 01:31,2295.04
O1550,SKU_000305,S004,03-02-2026 08:59,2197.71
O1551,SKU_000306,S004,31-03-2026 08:12,2397.33
O1552,SKU_000307,S004,12-03-2026 06:21,694.39
O1553,SKU_000308,S004,18-01-2026 02:42,797.2
O1554,SKU_000309,S004,26-03-2026 19:13,917.41
O1555,SKU_000310,S004,21-01-2026 13:21,923.56
O1556,SKU_000311,S004,17-02-2026 05:56,823.18
O1557,SKU_000312,S004,26-03-2026 14:23,1769.45
O1558,SKU_000313,S004,25-04-2026 08:20,1328.81
O1559,SKU_000314,S004,19-03-2026 18:13,1614.7
O1560,SKU_000315,S004,12-04-2026 17:50,1330.3
O1561,SKU_000316,S004,16-01-2026 06:31,1356.3
O1562,SKU_000317,S004,18-03-2026 20:24,814.42
O1563,SKU_000318,S004,02-03-2026 05:59,814.49
O1564,SKU_000319,S004,07-03-2026 22:14,899.06
O1565,SKU_000320,S004,13-02-2026 00:36,785.15
O1566,SKU_000321,S004,06-03-2026 16:12,778.29
O1567,SKU_000322,S004,02-02-2026 15:33,88.65
O1568,SKU_000323,S004,15-01-2026 19:57,112.06
O1569,SKU_000324,S004,10-04-2026 03:01,126.68
O1570,SKU_000325,S004,23-01-2026 03:24,110.14
O1571,SKU_000326,S004,14-04-2026 00:47,109.05
O1572,SKU_000327,S004,10-04-2026 00:32,256.7
O1573,SKU_000328,S004,07-02-2026 15:39,299.25
O1574,SKU_000329,S004,09-03-2026 20:12,213.34
O1575,SKU_000330,S004,10-03-2026 04:14,260.31
O1576,SKU_000331,S004,29-01-2026 16:17,211.64
O1577,SKU_000332,S004,15-02-2026 21:05,2669.49
O1578,SKU_000333,S004,20-01-2026 23:06,2795.29
