product_id,variant_group_id,skuid,product_name,brand,category_l1,gender,category_l2,category_l3,category_l4,fit,fabric,color,pattern,size,selling_price,price_bucket,discount_percent,ratings,stock_status,searchable_text,synonyms,product_url,product_description,image_urls,total_reviews,product_series,care_instructions,designer,package_description,subtitle,author_name,author_about,publisher_date,language,dimensions,store,display_title,created_at
ISBN_9780812981605,BOOK_RYAN_035,081298160X,The Obstacle Is the Way,Penguin,books,UNISEX,Philosophy,Philosophy,Philosophy & Life Lessons,Regular,Paper,Red,Print,Standard,650,500-1000,15,4.7,IN_STOCK,Obstacle Is the Way Ryan Holiday stoicism success,"['ryan holiday stoicism','obstacle way book']",https://www.amazon.in/s?k=The+Obstacle+Is+the+Way+Ryan+Holiday+book,A book explaining how ancient Stoic philosophy helps overcome obstacles and achieve success.,https://covers.openlibrary.org/b/isbn/9781591846352-L.jpg,7600,Stoic Philosophy Series,Store safely,Penguin Publishing,Paperback 224 pages English,Turning trials into triumph,Ryan Holiday,Ryan Holiday is a media strategist and author known for books on Stoicism and strategy.,1/5/2014,English,5.2 x 0.7 x 8.0 inches,Amazon,The Obstacle Is the Way Book,4/29/2026
ISBN_9780590353403,BOOK_ROWLING_036,590353403,Harry Potter and the Chamber of Secrets,Scholastic,books,UNISEX,Fantasy,Fantasy,Fantasy & Adventure,Regular,Paper,Multi-color,Print,Standard,680,500-1000,14,4.9,IN_STOCK,Harry Potter Chamber Secrets Rowling fantasy magic,"['harry potter book 2','rowling chamber secrets']",https://www.amazon.in/s?k=Harry+Potter+and+the+Chamber+of+Secrets+J+K+Rowling+book,The second installment of the Harry Potter series where Harry returns to Hogwarts facing new mysteries.,https://covers.openlibrary.org/b/isbn/9780439064873-L.jpg,22100,Harry Potter Series,Handle carefully,Scholastic Publishing,Paperback 341 pages English,The second Harry Potter adventure,J K Rowling,J K Rowling is the author of the internationally bestselling Harry Potter series.,2/7/1998,English,5.2 x 0.9 x 7.8 inches,Amazon,Harry Potter and the Chamber of Secrets,4/29/2026
ISBN_9780143110439,BOOK_TALeb_037,143110438,The Black Swan,Random House,books,UNISEX,Economics,Finance,Finance & Business,Regular,Paper,White,Print,Standard,840,500-1000,10,4.6,IN_STOCK,Black Swan Nassim Taleb probability risk finance,"['taleb black swan','risk theory book']",https://www.amazon.in/s?k=The+Black+Swan+Nassim+Nicholas+Taleb+book,Explores the impact of highly improbable events and their role in history finance and science.,https://covers.openlibrary.org/b/isbn/9780812973815-L.jpg,6100,Finance Theory Series,Keep dry,Random House,Paperback 480 pages English,Impact of improbable events,Nassim Nicholas Taleb,Nassim Taleb is a scholar statistician and author specializing in risk uncertainty and probability.,4/17/2007,English,5.4 x 1.2 x 8.1 inches,Amazon,The Black Swan Risk Theory Book,4/29/2026
ISBN_9780307465351,BOOK_KELLER_038,307465357,The ONE Thing,Bard Press,books,UNISEX,Productivity,Finance,Finance & Business,Regular,Paper,Blue,Print,Standard,720,500-1000,16,4.7,IN_STOCK,The ONE Thing Gary Keller productivity focus,x,https://www.amazon.in/s?k=The+ONE+Thing+Gary+Keller+book,A productivity guide teaching how focusing on one priority leads to extraordinary results.,https://covers.openlibrary.org/b/isbn/9781885167774-L.jpg,9800,Productivity Success Series,Store safely,Bard Press,Paperback 240 pages English,The surprisingly simple truth,Gary Keller,Gary Keller is a real estate entrepreneur and bestselling author.,1/4/2013,English,5.3 x 0.8 x 8.0 inches,Amazon,The ONE Thing Productivity Book,4/29/2026
ISBN_9780140283334,BOOK_FRANKL_039,140283331,Mans Search for Meaning,Beacon Press,books,UNISEX,Psychology,Philosophy,Philosophy & Life Lessons,Regular,Paper,Grey,Print,Standard,500,0-500,10,4.8,IN_STOCK,Man Search for Meaning Viktor Frankl psychology philosophy,"['frankl meaning life book','mans search meaning']",https://www.amazon.in/s?k=Mans+Search+for+Meaning+Viktor+Frankl+book,A memoir and psychological exploration of finding meaning in life even in suffering.,https://covers.openlibrary.org/b/isbn/9780807014271-L.jpg,19400,Psychology Classics Series,Handle carefully,Beacon Publishing,Paperback 200 pages English,A story of survival and purpose,Viktor E Frankl,Viktor Frankl was an Austrian neurologist psychiatrist and Holocaust survivor.,1/1/1946,English,5.1 x 0.6 x 7.8 inches,Amazon,Mans Search for Meaning Book,4/29/2026
ISBN_9780062315008,BOOK_MELROBBINS_040,62315008,The 5 Second Rule,Savio Republic,books,UNISEX,Self Help,Productivity,Habit & Productivity,Regular,Paper,Yellow,Print,Standard,670,500-1000,14,4.6,IN_STOCK,5 Second Rule Mel Robbins motivation productivity,"['mel robbins 5 second rule','5 second rule book']",https://www.amazon.in/s?k=The+5+Second+Rule+Mel+Robbins+book,A motivational guide explaining how a simple five second rule can transform confidence and productivity.,https://covers.openlibrary.org/b/isbn/9781682612383-L.jpg,8700,Motivation Success Series,Keep dry,Savio Republic,Paperback 240 pages English,Transform your life work and confidence,Mel Robbins,Mel Robbins is a motivational speaker author and television host.,2/28/2017,English,5.3 x 0.7 x 8.0 inches,Amazon,The 5 Second Rule Motivation Book,4/29/2026
ISBN_9780307346612,BOOK_KAHNEMAN_041,307346617,Thinking Fast and Slow,Farrar Straus Giroux,books,UNISEX,Psychology,Strategy,Decision & Strategy,Regular,Paper,White,Print,Standard,980,500-1000,11,4.7,IN_STOCK,Thinking Fast and Slow Daniel Kahneman psychology decision making,"['kahneman thinking fast slow','behavioral economics book']",https://www.amazon.in/s?k=Thinking+Fast+and+Slow+Daniel+Kahneman+book,A groundbreaking book about the two systems that drive the way we think.,https://covers.openlibrary.org/b/isbn/9780374533557-L.jpg,16500,Behavioral Economics Series,Store safely,FSG Publishing,Paperback 512 pages English,Understanding human decision making,Daniel Kahneman,Daniel Kahneman is a Nobel Prize winning psychologist and economist.,10/25/2011,English,5.5 x 1.4 x 8.3 inches,Amazon,Thinking Fast and Slow Psychology Book,4/29/2026
ISBN_9780061992279,BOOK_COLLINS_042,61992275,The Hunger Games,Scholastic,books,UNISEX,Science Fiction,Dystopia,Young Adult & Dystopia,Regular,Paper,Black,Print,Standard,620,500-1000,12,4.7,IN_STOCK,Hunger Games Suzanne Collins dystopian novel,"['hunger games book','collins dystopian novel']",https://www.amazon.in/s?k=The+Hunger+Games+Suzanne+Collins+book,A dystopian novel about survival rebellion and political power in a futuristic society.,https://covers.openlibrary.org/b/isbn/9780439023481-L.jpg,20300,Hunger Games Series,Keep dry,Scholastic Publishing,Paperback 374 pages English,A dystopian survival story,Suzanne Collins,Suzanne Collins is an American television writer and author.,9/14/2008,English,5.2 x 1.0 x 8.0 inches,Amazon,The Hunger Games Dystopian Novel,4/29/2026
ISBN_9780062565779,BOOK_HAIDT_043,006256577X,The Righteous Mind,Pantheon,books,UNISEX,Psychology,Philosophy,Philosophy & Life Lessons,Regular,Paper,White,Print,Standard,850,500-1000,10,4.6,IN_STOCK,Righteous Mind Jonathan Haidt morality psychology,"['righteous mind book','haidt moral psychology']",https://www.amazon.in/s?k=The+Righteous+Mind+Jonathan+Haidt+book,Explores why good people are divided by politics and religion through moral psychology.,https://covers.openlibrary.org/b/isbn/9780307455772-L.jpg,5400,Social Psychology Series,Handle carefully,Pantheon Publishing,Paperback 512 pages English,Why good people disagree,Jonathan Haidt,Jonathan Haidt is a social psychologist known for research on morality and culture.,3/13/2012,English,5.4 x 1.1 x 8.2 inches,Amazon,The Righteous Mind Psychology Book,4/29/2026
ISBN_9781250316776,BOOK_MELINDA_044,1250316774,The Moment of Lift,Flatiron Books,books,UNISEX,Social Issues,Empowerment,Social Issues & Empowerment,Regular,Paper,Blue,Print,Standard,720,500-1000,12,4.6,IN_STOCK,Moment of Lift Melinda Gates women empowerment development,"['moment of lift book','melinda gates empowerment']",https://www.amazon.in/s?k=The+Moment+of+Lift+Melinda+Gates+book,A powerful book discussing how empowering women can change societies and improve global development.,https://covers.openlibrary.org/b/isbn/9781250313577-L.jpg,5400,Global Impact Series,Keep dry,Flatiron Publishing,Paperback 288 pages English,Empowering women around the world,Melinda French Gates,Melinda Gates is a philanthropist and global advocate for gender equality.,4/23/2019,English,5.4 x 0.8 x 8.2 inches,Amazon,The Moment of Lift Book,4/29/2026
ISBN_9780062457715,BOOK_HARARI_045,62457715,Sapiens Graphic Novel,Harper,books,UNISEX,History,History,History,Regular,Paper,Multi-color,Illustrated,Standard,980,500-1000,10,4.7,IN_STOCK,Sapiens graphic novel Yuval Noah Harari history evolution,"['sapiens graphic edition','harari sapiens illustrated']",https://www.amazon.in/s?k=Sapiens+Graphic+Novel+Yuval+Noah+Harari,A graphic novel adaptation of the bestselling book explaining the history of humankind.,https://covers.openlibrary.org/b/isbn/9780063051331-L.jpg,3900,Sapiens Series,Handle carefully,Harper Publishing,Paperback 256 pages English,Illustrated history of humanity,Yuval Noah Harari,Yuval Noah Harari is a historian known for global history and future studies.,10/30/2020,English,6.5 x 0.7 x 9.0 inches,Amazon,Sapiens Graphic Novel Edition,4/29/2026
ISBN_9780307277671,BOOK_GLADWELL_046,307277674,Blink,Little Brown,books,UNISEX,Psychology,Strategy,Decision & Strategy,Regular,Paper,White,Print,Standard,620,500-1000,11,4.5,IN_STOCK,Blink Malcolm Gladwell decision psychology thinking,"['blink gladwell book','thin slicing psychology']",https://www.amazon.in/s?k=Blink+Malcolm+Gladwell+book,Explores the power of thinking without thinking and how rapid cognition shapes decisions.,https://covers.openlibrary.org/b/isbn/9780316172325-L.jpg,8200,Psychology Insight Series,Store safely,Little Brown,Paperback 320 pages English,The power of thinking without thinking,Malcolm Gladwell,Malcolm Gladwell is a journalist and author known for exploring social science ideas.,11/1/2005,English,5.3 x 0.9 x 8.1 inches,Amazon,Blink Decision Making Book,4/29/2026
ISBN_9780385484510,BOOK_CARNEGIE_047,385484518,How to Win Friends and Influence People,Simon Schuster,books,UNISEX,Self Help,Productivity,Communication & Leadership,Regular,Paper,Yellow,Print,Standard,560,500-1000,14,4.8,IN_STOCK,Win Friends Influence People Dale Carnegie communication,"['carnegie influence people','friendship leadership book']",https://www.amazon.in/s?k=How+to+Win+Friends+and+Influence+People+Dale+Carnegie+book,A classic guide to communication leadership and building positive relationships.,https://covers.openlibrary.org/b/isbn/9780671027032-L.jpg,25000,Personal Success Series,Keep dry,Simon Schuster,Paperback 291 pages English,The classic communication guide,Dale Carnegie,Dale Carnegie was a writer and lecturer known for self improvement courses.,1/10/1936,English,5.2 x 0.8 x 8.0 inches,Amazon,How to Win Friends and Influence People,4/29/2026
ISBN_9781501173219,BOOK_GRANT_048,1501173219,Think Again,Viking,books,UNISEX,Psychology,Psychology,Psychology & Personal Growth,Regular,Paper,Green,Print,Standard,740,500-1000,13,4.6,IN_STOCK,Think Again Adam Grant rethink knowledge psychology,"['think again book','adam grant rethink']",https://www.amazon.in/s?k=Think+Again+Adam+Grant+book,Encourages readers to question assumptions and rethink what they know.,https://covers.openlibrary.org/b/isbn/9781984878106-L.jpg,4600,Modern Psychology Series,Store dry,Viking Publishing,Paperback 320 pages English,The power of knowing what you don't know,Adam Grant,Adam Grant is an organizational psychologist and bestselling author.,2/2/2021,English,5.4 x 0.9 x 8.1 inches,Amazon,Think Again Critical Thinking Book,4/29/2026
ISBN_9780143130727,BOOK_HOLIDAY_049,143130722,Ego Is the Enemy,Penguin,books,UNISEX,Philosophy,Philosophy,Philosophy & Life Lessons,Regular,Paper,Black,Print,Standard,630,500-1000,12,4.7,IN_STOCK,Ego Is the Enemy Ryan Holiday stoic philosophy success,"['ego enemy book','holiday stoicism']",https://www.amazon.in/s?k=Ego+Is+the+Enemy+Ryan+Holiday+book,A philosophical book exploring how ego prevents success and growth.,https://covers.openlibrary.org/b/isbn/9781591847816-L.jpg,6700,Stoic Philosophy Series,Handle carefully,Penguin Publishing,Paperback 256 pages English,Conquering the ego for success,Ryan Holiday,Ryan Holiday writes books on stoicism and strategy.,6/14/2016,English,5.3 x 0.7 x 8.0 inches,Amazon,Ego Is the Enemy Stoicism Book,4/29/2026
ISBN_9780399590504,BOOK_FERRISS_050,399590501,Tools of Titans,Houghton Mifflin,books,UNISEX,Productivity,Productivity,Habit & Productivity,Regular,Paper,White,Print,Standard,1100,1000-1500,10,4.6,IN_STOCK,Tools of Titans Tim Ferriss productivity entrepreneur,"['tim ferriss tools titans','entrepreneur success book']",https://www.amazon.in/s?k=Entrepreneurship+books,A compilation of insights tactics and routines from world class performers.,https://covers.openlibrary.org/b/isbn/9781328683786-L.jpg,7200,Tim Ferriss Series,Store safely,Houghton Mifflin,Paperback 688 pages English,Tactics from world class performers,Timothy Ferriss,Tim Ferriss is an entrepreneur investor and bestselling author.,6/12/2016,English,6.0 x 1.5 x 9.0 inches,Amazon,Tools of Titans Productivity Book,4/29/2026
ISBN_9780062316112,BOOK_CLEAR_051,62316112,Clear Thinking,Harper,books,UNISEX,Psychology,Strategy,Decision & Strategy,Regular,Paper,Blue,Print,Standard,780,500-1000,12,4.5,IN_STOCK,Clear Thinking decision mental models psychology,"['clear thinking book','mental models decision guide']",https://www.amazon.in/s?k=Mental+Models+books,A guide to improving decision making through structured thinking and mental models.,https://covers.openlibrary.org/b/isbn/9780593298220-L.jpg,3100,Decision Science Series,Keep dry,Harper Publishing,Paperback 320 pages English,A guide to better decisions,Shane Parrish,Shane Parrish is a writer and thinker focused on mental models and decision making.,3/10/2023,English,5.4 x 0.9 x 8.2 inches,Amazon,Clear Thinking Decision Making Book,4/29/2026
ISBN_9780307719225,BOOK_SANDERS_052,307719227,Lean In,Knopf,books,UNISEX,Business,Empowerment,Social Issues & Empowerment,Regular,Paper,White,Print,Standard,690,500-1000,11,4.5,IN_STOCK,Lean In Sheryl Sandberg women leadership career,"['lean in book','sandberg leadership']",https://www.amazon.in/s?k=Career+Growth+books,A book encouraging women to pursue leadership roles and career growth.,https://covers.openlibrary.org/b/isbn/9780385349949-L.jpg,8700,Leadership Growth Series,Store safely,Knopf Publishing,Paperback 240 pages English,Women work and leadership,Sheryl Sandberg,Sheryl Sandberg is a business executive author and advocate for women in leadership.,11/3/2013,English,5.3 x 0.8 x 8.1 inches,Amazon,Lean In Leadership Book,4/29/2026
ISBN_9780143127552,BOOK_HAIDT_053,143127550,The Happiness Hypothesis,Penguin,books,UNISEX,Psychology,Philosophy,Philosophy & Life Lessons,Regular,Paper,Yellow,Print,Standard,640,500-1000,10,4.6,IN_STOCK,Happiness Hypothesis Jonathan Haidt psychology happiness,"['haidt happiness hypothesis','science happiness book']",https://www.amazon.in/s?k=Happiness+Science+books,A book combining ancient wisdom and modern psychology to explain happiness.,https://covers.openlibrary.org/b/isbn/9780465028023-L.jpg,4500,Psychology Classics Series,Handle carefully,Penguin Publishing,Paperback 320 pages English,Finding happiness through psychology,Jonathan Haidt,Jonathan Haidt is a social psychologist studying morality and happiness.,12/26/2005,English,5.3 x 0.9 x 8.0 inches,Amazon,The Happiness Hypothesis Book,4/29/2026
ISBN_9780062315009,BOOK_BRYSON_054,62315009,A Short History of Nearly Everything,Broadway Books,books,UNISEX,Science,Science,History,Regular,Paper,Blue,Print,Standard,820,500-1000,11,4.7,IN_STOCK,Short History Nearly Everything Bill Bryson science universe,"['bill bryson science book','short history science']",https://www.amazon.in/s?k=Popular+Science+books,A fascinating exploration of scientific discoveries explaining how the universe and life evolved.,https://covers.openlibrary.org/b/isbn/9780767908184-L.jpg,7400,Science Exploration Series,Keep dry,Broadway Publishing,Paperback 544 pages English,Understanding science and discovery,Bill Bryson,Bill Bryson is a bestselling author known for writing accessible science and travel books.,6/5/2003,English,5.4 x 1.2 x 8.2 inches,Amazon,A Short History of Nearly Everything Book,4/29/2026
