sku,customer_id,rating,feedback,timestamp
SKU00099,CUST00484,2,Negative,18-08-2025 14:11
SKU00099,CUST00123,4,Positive,21-08-2025 10:36
SKU00099,CUST00306,4,Positive,06-07-2025 05:58
SKU00099,CUST00892,2,Negative,14-07-2025 08:05
SKU00099,CUST00206,3,Negative,09-08-2025 17:29
SKU00099,CUST00584,4,Positive,14-07-2025 21:44
SKU00100,CUST00884,2,Negative,14-09-2025 15:03
SKU00100,CUST00083,4,Positive,02-08-2025 07:04
SKU00100,CUST00647,2,Negative,31-07-2025 10:18
SKU00100,CUST00650,1,Negative,01-07-2025 10:58
SKU00100,CUST00463,3,Negative,21-07-2025 07:53
SKU00100,CUST00780,2,Negative,25-08-2025 22:49
SKU00100,CUST00783,2,Negative,17-08-2025 12:47
SKU00100,CUST00805,1,Negative,13-07-2025 13:32
SKU00100,CUST00630,4,Positive,31-08-2025 12:07
SKU00100,CUST00440,4,Positive,11-08-2025 15:42
SKU00100,CUST00989,4,Positive,07-08-2025 05:11
SKU00100,CUST00005,1,Negative,21-08-2025 19:48
SKU00100,CUST00205,3,Negative,02-07-2025 08:48
SKU00100,CUST00914,3,Negative,12-09-2025 11:34
SKU00100,CUST00854,5,Positive,19-07-2025 12:04
SKU00101,CUST00693,1,Negative,30-08-2025 20:17
SKU00101,CUST00752,2,Negative,22-07-2025 23:14
SKU00101,CUST00711,3,Negative,31-07-2025 07:13
SKU00101,CUST00133,1,Negative,07-08-2025 05:44
SKU00101,CUST00516,5,Positive,30-07-2025 17:17
SKU00102,CUST00067,1,Negative,29-07-2025 22:51
SKU00102,CUST00972,3,Negative,14-08-2025 06:23
SKU00102,CUST00746,5,Positive,27-08-2025 21:38
SKU00102,CUST00537,3,Negative,12-08-2025 02:30
SKU00102,CUST00910,2,Negative,03-08-2025 06:37
SKU00102,CUST00924,4,Positive,04-08-2025 21:06
SKU00102,CUST00769,2,Negative,17-07-2025 00:12
SKU00102,CUST00971,4,Positive,02-07-2025 20:33
SKU00102,CUST00234,2,Negative,09-09-2025 14:25
SKU00102,CUST00135,2,Negative,10-09-2025 06:31
SKU00103,CUST00604,5,Positive,17-07-2025 09:45
SKU00103,CUST00127,3,Negative,08-09-2025 01:00
SKU00103,CUST00667,1,Negative,06-08-2025 10:15
SKU00103,CUST00898,3,Negative,13-09-2025 21:08
SKU00103,CUST00548,5,Positive,05-07-2025 17:12
SKU00104,CUST00678,1,Negative,02-09-2025 10:55
SKU00104,CUST00857,1,Negative,05-07-2025 16:23
SKU00104,CUST00707,1,Negative,10-08-2025 11:09
SKU00104,CUST00455,4,Positive,12-07-2025 23:59
SKU00104,CUST00561,3,Negative,16-08-2025 01:25
SKU00104,CUST00719,2,Negative,20-07-2025 22:50
SKU00105,CUST00309,4,Positive,03-09-2025 05:47
SKU00105,CUST00104,5,Positive,27-07-2025 05:05
SKU00105,CUST00638,5,Positive,07-09-2025 00:48
SKU00105,CUST00141,4,Positive,19-09-2025 15:33
SKU00105,CUST00921,1,Negative,19-08-2025 16:04
SKU00106,CUST00290,1,Negative,15-09-2025 04:37
SKU00106,CUST00109,4,Positive,20-07-2025 06:52
SKU00106,CUST00624,2,Negative,14-09-2025 12:46
SKU00106,CUST00270,5,Positive,20-07-2025 13:55
SKU00106,CUST00367,4,Positive,29-07-2025 16:13
SKU00106,CUST00165,1,Negative,23-08-2025 05:15
SKU00106,CUST00509,2,Negative,05-09-2025 19:37
SKU00106,CUST00956,4,Positive,02-08-2025 02:21
SKU00107,CUST00003,1,Negative,04-09-2025 05:01
SKU00107,CUST00092,1,Negative,20-09-2025 02:13
SKU00107,CUST00588,4,Positive,15-07-2025 11:31
SKU00107,CUST00973,1,Negative,14-09-2025 16:25
SKU00107,CUST00524,1,Negative,09-09-2025 06:01
SKU00107,CUST00741,1,Negative,26-09-2025 20:17
SKU00107,CUST00263,2,Negative,14-08-2025 08:18
SKU00107,CUST00304,3,Negative,15-08-2025 01:50
SKU00107,CUST00052,1,Negative,17-09-2025 22:50
SKU00107,CUST00179,1,Negative,21-09-2025 17:53
SKU00107,CUST00298,3,Negative,16-09-2025 19:51
SKU00107,CUST00694,3,Negative,11-08-2025 08:38
SKU00108,CUST00098,1,Negative,01-07-2025 22:32
SKU00108,CUST00873,2,Negative,03-09-2025 09:43
SKU00108,CUST00663,2,Negative,01-08-2025 21:50
SKU00108,CUST00367,4,Positive,30-08-2025 08:54
SKU00108,CUST00275,1,Negative,06-08-2025 04:16
SKU00108,CUST00835,3,Negative,18-07-2025 18:06
SKU00108,CUST00117,4,Positive,08-08-2025 20:39
SKU00108,CUST00986,4,Positive,27-07-2025 09:25
SKU00109,CUST00707,4,Positive,16-09-2025 15:53
SKU00109,CUST00432,2,Negative,11-07-2025 23:26
SKU00109,CUST00136,1,Negative,30-09-2025 12:06
SKU00109,CUST00865,2,Negative,11-07-2025 01:40
SKU00109,CUST00427,5,Positive,16-08-2025 20:42
SKU00109,CUST00822,5,Positive,04-09-2025 20:46
SKU00109,CUST00449,2,Negative,29-08-2025 08:29
SKU00109,CUST00389,3,Negative,29-08-2025 08:34
SKU00109,CUST00030,2,Negative,16-08-2025 21:39
SKU00109,CUST00943,4,Positive,11-07-2025 23:09
SKU00109,CUST00909,4,Positive,12-08-2025 18:52
SKU00109,CUST00048,1,Negative,26-07-2025 09:36
SKU00109,CUST00671,3,Negative,02-07-2025 04:48
SKU00109,CUST00722,5,Positive,13-09-2025 12:28
SKU00109,CUST00762,5,Positive,09-09-2025 06:30
SKU00109,CUST00579,2,Negative,04-09-2025 00:51
SKU00109,CUST00895,3,Negative,20-08-2025 09:35
SKU00110,CUST00444,2,Negative,16-08-2025 18:58
SKU00110,CUST00355,4,Positive,15-07-2025 10:23
SKU00110,CUST00860,5,Positive,25-09-2025 14:39
SKU00110,CUST00628,1,Negative,02-07-2025 03:08
SKU00110,CUST00659,2,Negative,19-08-2025 02:03
SKU00110,CUST00870,4,Positive,21-09-2025 17:00
SKU00110,CUST00508,2,Negative,08-07-2025 06:26
SKU00110,CUST00770,4,Positive,01-08-2025 03:07
SKU00111,CUST00339,3,Negative,05-07-2025 21:19
SKU00111,CUST00520,2,Negative,23-08-2025 10:44
SKU00111,CUST00659,4,Positive,09-08-2025 03:42
SKU00111,CUST00837,2,Negative,08-07-2025 15:41
SKU00111,CUST00471,4,Positive,16-09-2025 19:04
SKU00111,CUST00587,4,Positive,09-07-2025 13:06
SKU00111,CUST00878,4,Positive,13-08-2025 09:44
SKU00111,CUST00324,1,Negative,18-08-2025 06:57
SKU00111,CUST00764,1,Negative,10-07-2025 23:10
SKU00111,CUST00414,4,Positive,04-07-2025 11:29
SKU00111,CUST00571,5,Positive,01-07-2025 00:23
SKU00111,CUST00846,1,Negative,15-09-2025 20:59
SKU00112,CUST00912,5,Positive,24-08-2025 14:19
SKU00112,CUST00212,4,Positive,03-08-2025 02:14
SKU00112,CUST00373,1,Negative,18-09-2025 06:47
SKU00112,CUST00229,4,Positive,02-08-2025 05:33
SKU00112,CUST00574,5,Positive,28-08-2025 05:59
SKU00112,CUST00485,3,Negative,08-09-2025 12:11
SKU00112,CUST00464,1,Negative,10-07-2025 11:02
SKU00112,CUST00778,2,Negative,01-07-2025 05:07
SKU00112,CUST00350,3,Negative,19-09-2025 13:46
SKU00112,CUST00649,3,Negative,23-08-2025 04:12
SKU00112,CUST00535,3,Negative,07-09-2025 04:00
SKU00112,CUST00109,1,Negative,26-09-2025 01:52
SKU00112,CUST00169,4,Positive,14-07-2025 15:16
SKU00112,CUST00842,4,Positive,11-07-2025 09:14
SKU00113,CUST00626,2,Negative,19-07-2025 05:00
SKU00113,CUST00124,4,Positive,21-07-2025 22:21
SKU00113,CUST00469,2,Negative,08-09-2025 14:14
SKU00113,CUST00347,1,Negative,12-09-2025 12:17
SKU00113,CUST00425,1,Negative,28-09-2025 23:11
SKU00113,CUST00649,5,Positive,12-07-2025 23:07
SKU00113,CUST00791,4,Positive,14-08-2025 09:47
SKU00113,CUST00675,5,Positive,18-08-2025 22:51
SKU00113,CUST00138,4,Positive,01-07-2025 10:06
SKU00113,CUST00544,1,Negative,23-08-2025 17:06
SKU00113,CUST00958,4,Positive,20-09-2025 10:34
SKU00113,CUST00600,4,Positive,28-09-2025 17:56
SKU00113,CUST00521,2,Negative,06-09-2025 04:03
SKU00114,CUST00749,2,Negative,11-07-2025 01:17
SKU00114,CUST00397,5,Positive,28-08-2025 20:27
SKU00114,CUST00904,3,Negative,18-08-2025 22:39
SKU00114,CUST00903,4,Positive,10-08-2025 15:33
SKU00114,CUST00624,2,Negative,27-07-2025 13:31
SKU00114,CUST00408,3,Negative,29-07-2025 13:28
SKU00114,CUST00464,2,Negative,14-07-2025 09:58
SKU00114,CUST00423,5,Positive,06-09-2025 23:09
SKU00114,CUST00908,5,Positive,30-07-2025 00:31
SKU00114,CUST00864,5,Positive,22-09-2025 13:35
SKU00115,CUST00729,5,Positive,31-08-2025 10:01
SKU00115,CUST00223,2,Negative,21-07-2025 08:39
SKU00115,CUST00640,3,Negative,05-09-2025 15:55
SKU00115,CUST00354,2,Negative,07-09-2025 23:20
SKU00115,CUST00666,2,Negative,18-08-2025 22:09
SKU00115,CUST00556,3,Negative,07-09-2025 23:14
SKU00115,CUST00119,3,Negative,24-08-2025 14:12
SKU00115,CUST00492,5,Positive,25-08-2025 09:41
SKU00115,CUST00966,4,Positive,04-09-2025 11:06
SKU00115,CUST00766,5,Positive,28-07-2025 18:15
SKU00115,CUST00899,4,Positive,17-09-2025 11:29
SKU00115,CUST00014,5,Positive,11-07-2025 08:05
SKU00115,CUST00026,4,Positive,15-07-2025 02:38
SKU00115,CUST00055,1,Negative,20-07-2025 09:48
SKU00115,CUST00274,2,Negative,28-07-2025 19:51
SKU00116,CUST00150,1,Negative,06-09-2025 01:12
SKU00116,CUST00804,3,Negative,20-07-2025 19:21
SKU00116,CUST00772,5,Positive,04-07-2025 03:16
SKU00116,CUST00368,4,Positive,10-07-2025 22:47
SKU00116,CUST00631,5,Positive,22-09-2025 23:13
SKU00116,CUST00230,5,Positive,07-08-2025 18:10
SKU00116,CUST00244,5,Positive,15-09-2025 03:34
SKU00116,CUST00816,3,Negative,06-09-2025 06:39
SKU00116,CUST00681,1,Negative,28-09-2025 22:51
SKU00116,CUST00391,4,Positive,10-08-2025 10:40
SKU00116,CUST00980,3,Negative,23-08-2025 14:32
SKU00116,CUST00056,1,Negative,11-09-2025 04:52
SKU00116,CUST00258,2,Negative,30-08-2025 06:00
SKU00117,CUST00850,2,Negative,27-09-2025 11:55
SKU00117,CUST00649,3,Negative,12-09-2025 07:31
SKU00117,CUST00603,5,Positive,10-09-2025 16:42
SKU00117,CUST00618,2,Negative,14-09-2025 08:33
SKU00117,CUST00743,2,Negative,29-07-2025 13:29
SKU00117,CUST00460,2,Negative,05-09-2025 06:42
SKU00117,CUST00077,2,Negative,17-07-2025 20:58
SKU00117,CUST00753,5,Positive,12-07-2025 14:06
SKU00117,CUST00387,1,Negative,11-08-2025 14:29
SKU00117,CUST00286,5,Positive,26-07-2025 15:43
SKU00117,CUST00134,2,Negative,26-08-2025 16:47
SKU00117,CUST00867,3,Negative,01-07-2025 13:09
SKU00117,CUST00339,4,Positive,07-09-2025 21:41
SKU00117,CUST00960,2,Negative,04-07-2025 21:04
SKU00117,CUST00158,3,Negative,27-08-2025 22:49
SKU00117,CUST00053,5,Positive,20-09-2025 20:39
SKU00117,CUST00678,3,Negative,17-08-2025 15:03
SKU00117,CUST00809,5,Positive,23-08-2025 09:57
SKU00117,CUST00367,1,Negative,15-09-2025 02:55
SKU00118,CUST00539,2,Negative,18-07-2025 20:26
SKU00118,CUST00534,1,Negative,15-09-2025 08:06
SKU00118,CUST00518,2,Negative,10-08-2025 09:11
SKU00118,CUST00557,5,Positive,09-08-2025 04:01
SKU00118,CUST00095,3,Negative,22-07-2025 11:25
SKU00118,CUST00905,2,Negative,03-09-2025 09:40
SKU00118,CUST00340,3,Negative,05-08-2025 00:43
SKU00118,CUST00301,2,Negative,12-09-2025 01:48
SKU00118,CUST00634,5,Positive,16-08-2025 02:29
SKU00118,CUST00575,1,Negative,12-07-2025 03:19
SKU00118,CUST00685,3,Negative,13-08-2025 06:28
SKU00118,CUST00247,5,Positive,28-09-2025 04:30
SKU00118,CUST00637,2,Negative,04-07-2025 20:55
SKU00118,CUST00699,3,Negative,07-08-2025 00:39
SKU00118,CUST00938,1,Negative,07-08-2025 11:09
SKU00119,CUST00554,3,Negative,03-07-2025 09:34
SKU00119,CUST00934,5,Positive,18-09-2025 19:39
SKU00119,CUST00789,3,Negative,19-08-2025 22:25
SKU00119,CUST00823,5,Positive,13-08-2025 06:13
SKU00119,CUST00499,1,Negative,29-07-2025 18:44
SKU00119,CUST00920,2,Negative,01-08-2025 02:22
SKU00119,CUST00527,1,Negative,10-07-2025 07:35
SKU00119,CUST00172,5,Positive,21-08-2025 18:27
SKU00119,CUST00008,1,Negative,21-07-2025 11:09
SKU00119,CUST00687,2,Negative,22-09-2025 23:28
SKU00119,CUST00702,4,Positive,20-09-2025 03:14
SKU00119,CUST00107,2,Negative,22-08-2025 05:03
SKU00119,CUST00849,4,Positive,01-09-2025 18:35
SKU00120,CUST00765,2,Negative,03-07-2025 07:20
SKU00120,CUST00471,3,Negative,04-07-2025 16:16
SKU00120,CUST00090,1,Negative,06-07-2025 06:27
SKU00120,CUST00183,3,Negative,24-08-2025 04:25
SKU00120,CUST00073,5,Positive,18-09-2025 18:30
SKU00120,CUST00234,3,Negative,09-08-2025 13:51
SKU00120,CUST00398,4,Positive,31-08-2025 04:30
SKU00121,CUST00444,3,Negative,02-07-2025 15:21
SKU00121,CUST00399,1,Negative,21-08-2025 22:15
SKU00121,CUST00007,5,Positive,07-07-2025 03:21
SKU00121,CUST00775,5,Positive,05-07-2025 10:03
SKU00121,CUST00718,1,Negative,04-08-2025 17:30
SKU00121,CUST00951,5,Positive,11-07-2025 07:18
SKU00121,CUST00297,3,Negative,28-08-2025 21:24
SKU00121,CUST00089,3,Negative,13-09-2025 07:13
SKU00121,CUST00949,4,Positive,07-08-2025 00:45
SKU00121,CUST00405,1,Negative,16-08-2025 00:28
SKU00121,CUST00161,5,Positive,22-07-2025 08:19
SKU00121,CUST00140,4,Positive,16-09-2025 08:36
SKU00121,CUST00817,5,Positive,29-07-2025 15:20
SKU00121,CUST00984,2,Negative,29-07-2025 22:31
SKU00121,CUST00694,3,Negative,02-07-2025 01:58
SKU00121,CUST00567,5,Positive,14-07-2025 17:25
SKU00121,CUST00127,1,Negative,01-07-2025 11:43
SKU00122,CUST00551,5,Positive,30-09-2025 22:37
SKU00122,CUST00088,3,Negative,21-07-2025 09:27
SKU00122,CUST00767,3,Negative,21-07-2025 13:22
SKU00122,CUST00423,5,Positive,14-07-2025 19:56
SKU00122,CUST00165,2,Negative,22-07-2025 10:28
SKU00122,CUST00632,3,Negative,19-07-2025 20:48
SKU00122,CUST00118,2,Negative,04-09-2025 03:29
SKU00122,CUST00819,5,Positive,21-09-2025 17:53
SKU00122,CUST00056,5,Positive,14-08-2025 18:49
SKU00122,CUST00661,5,Positive,08-07-2025 02:26
SKU00122,CUST00298,1,Negative,25-07-2025 08:08
SKU00122,CUST00101,2,Negative,09-09-2025 10:44
SKU00122,CUST00595,4,Positive,02-08-2025 02:56
SKU00122,CUST00366,2,Negative,04-09-2025 04:13
SKU00122,CUST00672,2,Negative,10-07-2025 17:07
SKU00122,CUST00292,5,Positive,07-07-2025 18:39
SKU00122,CUST00922,2,Negative,31-07-2025 20:29
SKU00123,CUST00462,3,Negative,29-08-2025 20:10
SKU00123,CUST00676,3,Negative,06-09-2025 07:52
SKU00123,CUST00599,2,Negative,24-08-2025 21:49
SKU00123,CUST00581,3,Negative,17-09-2025 10:04
SKU00123,CUST00324,4,Positive,17-07-2025 08:57
SKU00123,CUST00005,3,Negative,24-07-2025 21:37
SKU00123,CUST00805,2,Negative,08-09-2025 03:32
SKU00123,CUST00758,4,Positive,27-07-2025 20:42
SKU00123,CUST00861,3,Negative,14-07-2025 00:57
SKU00123,CUST00696,3,Negative,24-09-2025 05:37
SKU00123,CUST00492,4,Positive,13-08-2025 05:45
SKU00123,CUST00368,3,Negative,17-08-2025 06:43
SKU00123,CUST00565,1,Negative,18-07-2025 01:34
SKU00123,CUST00662,5,Positive,08-07-2025 23:00
SKU00123,CUST00862,3,Negative,22-09-2025 08:56
SKU00123,CUST00847,2,Negative,25-09-2025 12:52
SKU00123,CUST00552,2,Negative,26-07-2025 13:22
SKU00123,CUST00752,1,Negative,09-09-2025 15:01
SKU00123,CUST00078,1,Negative,21-09-2025 11:40
SKU00123,CUST00520,1,Negative,17-09-2025 21:35
SKU00124,CUST00788,5,Positive,21-07-2025 15:46
SKU00124,CUST00929,1,Negative,23-08-2025 13:18
SKU00124,CUST00267,5,Positive,25-09-2025 19:08
SKU00124,CUST00553,4,Positive,02-09-2025 11:42
SKU00124,CUST00794,2,Negative,05-08-2025 12:25
SKU00124,CUST00402,2,Negative,25-09-2025 13:12
SKU00124,CUST00791,5,Positive,10-09-2025 04:32
SKU00124,CUST00878,3,Negative,13-07-2025 23:57
SKU00124,CUST00476,5,Positive,19-08-2025 13:20
SKU00124,CUST00093,4,Positive,05-08-2025 07:52
SKU00124,CUST00515,1,Negative,03-09-2025 08:09
SKU00124,CUST00245,5,Positive,05-09-2025 10:12
SKU00124,CUST00170,5,Positive,14-07-2025 15:05
SKU00124,CUST00457,2,Negative,18-07-2025 09:26
SKU00124,CUST00580,5,Positive,03-09-2025 00:32
SKU00124,CUST00894,2,Negative,10-09-2025 10:49
SKU00124,CUST00750,4,Positive,30-09-2025 04:26
SKU00125,CUST00042,2,Negative,12-09-2025 22:21
SKU00125,CUST00500,2,Negative,07-07-2025 02:28
SKU00125,CUST00271,3,Negative,23-07-2025 17:18
SKU00125,CUST00044,2,Negative,20-08-2025 06:45
SKU00125,CUST00930,3,Negative,07-08-2025 16:19
SKU00125,CUST00481,4,Positive,24-09-2025 14:09
SKU00125,CUST00048,1,Negative,01-09-2025 23:10
SKU00125,CUST00332,1,Negative,07-09-2025 07:49
SKU00125,CUST00992,5,Positive,31-08-2025 12:19
SKU00125,CUST00850,3,Negative,20-09-2025 01:23
SKU00125,CUST00760,3,Negative,26-08-2025 04:18
SKU00125,CUST00558,5,Positive,17-07-2025 21:05
SKU00125,CUST00386,4,Positive,05-08-2025 11:12
SKU00125,CUST00602,1,Negative,20-08-2025 03:54
SKU00125,CUST00258,4,Positive,27-09-2025 02:01
SKU00125,CUST00229,5,Positive,09-08-2025 09:40
SKU00126,CUST00837,3,Negative,17-08-2025 06:28
SKU00126,CUST00812,4,Positive,25-09-2025 03:15
SKU00126,CUST00619,1,Negative,18-08-2025 17:21
SKU00126,CUST00904,2,Negative,12-08-2025 17:02
SKU00126,CUST00170,2,Negative,08-07-2025 11:37
SKU00126,CUST00527,3,Negative,21-07-2025 12:52
SKU00126,CUST00154,2,Negative,16-07-2025 06:40
SKU00126,CUST00371,5,Positive,08-09-2025 15:26
SKU00126,CUST00837,1,Negative,03-09-2025 04:29
SKU00126,CUST00236,4,Positive,17-09-2025 18:10
SKU00126,CUST00339,1,Negative,16-08-2025 18:00
SKU00126,CUST00692,4,Positive,16-08-2025 12:12
SKU00126,CUST00216,5,Positive,16-07-2025 15:43
SKU00126,CUST00663,4,Positive,03-07-2025 04:18
SKU00126,CUST00250,1,Negative,13-07-2025 09:59
SKU00126,CUST00588,5,Positive,16-07-2025 15:27
SKU00127,CUST00645,5,Positive,04-07-2025 19:19
SKU00127,CUST00913,5,Positive,15-07-2025 06:13
SKU00127,CUST00058,2,Negative,26-07-2025 01:47
SKU00127,CUST00945,2,Negative,20-08-2025 03:51
SKU00127,CUST00982,4,Positive,28-08-2025 04:36
SKU00127,CUST00993,5,Positive,31-08-2025 21:46
SKU00127,CUST00020,3,Negative,30-09-2025 23:15
SKU00127,CUST00088,2,Negative,13-08-2025 14:43
SKU00127,CUST00622,4,Positive,23-09-2025 04:57
SKU00128,CUST00175,2,Negative,19-09-2025 14:53
SKU00128,CUST00421,5,Positive,14-07-2025 20:32
SKU00128,CUST00814,5,Positive,18-09-2025 15:47
SKU00128,CUST00786,2,Negative,30-08-2025 12:11
SKU00128,CUST00676,5,Positive,26-07-2025 16:22
SKU00128,CUST00172,3,Negative,28-09-2025 13:14
SKU00128,CUST00465,5,Positive,27-08-2025 08:11
SKU00128,CUST00071,2,Negative,06-08-2025 17:17
SKU00128,CUST00395,2,Negative,11-07-2025 12:59
SKU00128,CUST00017,2,Negative,20-08-2025 18:00
SKU00128,CUST00881,5,Positive,05-09-2025 10:41
SKU00128,CUST00430,2,Negative,28-08-2025 18:56
SKU00128,CUST00099,2,Negative,16-08-2025 04:51
SKU00128,CUST00924,5,Positive,28-08-2025 05:40
SKU00128,CUST00040,5,Positive,18-08-2025 20:50
SKU00128,CUST00771,1,Negative,10-07-2025 01:08
SKU00128,CUST00494,2,Negative,26-09-2025 13:46
SKU00128,CUST00618,5,Positive,19-09-2025 08:15
SKU00128,CUST00002,4,Positive,20-08-2025 16:27
SKU00128,CUST00431,3,Negative,23-09-2025 22:29
SKU00129,CUST00715,5,Positive,11-08-2025 15:32
SKU00129,CUST00235,4,Positive,15-09-2025 15:47
SKU00129,CUST00788,4,Positive,04-08-2025 00:45
SKU00129,CUST00604,5,Positive,10-07-2025 11:41
SKU00129,CUST00436,2,Negative,25-07-2025 17:04
SKU00129,CUST00489,2,Negative,27-09-2025 08:39
SKU00130,CUST00291,5,Positive,24-09-2025 03:00
SKU00130,CUST00557,4,Positive,26-07-2025 00:43
SKU00130,CUST00194,1,Negative,07-09-2025 20:26
SKU00130,CUST00762,1,Negative,26-08-2025 02:48
SKU00130,CUST00536,1,Negative,20-08-2025 11:07
SKU00130,CUST00008,4,Positive,02-09-2025 13:12
SKU00130,CUST00211,3,Negative,09-08-2025 16:40
SKU00131,CUST00110,2,Negative,11-08-2025 08:49
SKU00131,CUST00668,5,Positive,25-07-2025 15:00
SKU00131,CUST00268,5,Positive,11-08-2025 02:58
SKU00131,CUST00579,3,Negative,29-08-2025 09:47
SKU00131,CUST00283,4,Positive,12-09-2025 07:12
SKU00131,CUST00209,4,Positive,23-08-2025 14:29
SKU00131,CUST00803,5,Positive,16-08-2025 20:13
SKU00131,CUST00184,3,Negative,24-08-2025 06:46
SKU00131,CUST00569,4,Positive,25-07-2025 15:20
SKU00131,CUST00315,5,Positive,03-08-2025 10:24
SKU00131,CUST00793,4,Positive,10-09-2025 10:29
SKU00131,CUST00142,1,Negative,11-09-2025 14:32
SKU00131,CUST00236,4,Positive,15-09-2025 00:46
SKU00131,CUST00717,2,Negative,10-07-2025 17:39
SKU00131,CUST00220,5,Positive,08-08-2025 21:22
SKU00131,CUST00805,3,Negative,16-09-2025 18:07
SKU00132,CUST00165,4,Positive,31-08-2025 17:41
SKU00132,CUST00006,1,Negative,18-09-2025 22:19
SKU00132,CUST00149,4,Positive,28-09-2025 21:24
SKU00132,CUST00615,4,Positive,09-07-2025 13:22
SKU00132,CUST00066,3,Negative,22-07-2025 12:45
SKU00132,CUST00380,1,Negative,29-08-2025 03:08
SKU00133,CUST00742,4,Positive,29-09-2025 08:39
SKU00133,CUST00411,5,Positive,02-09-2025 16:59
SKU00133,CUST00534,3,Negative,08-09-2025 02:09
SKU00133,CUST00987,5,Positive,06-07-2025 13:53
SKU00133,CUST00969,2,Negative,01-09-2025 03:59
SKU00133,CUST00507,4,Positive,02-07-2025 00:57
SKU00134,CUST00871,5,Positive,28-07-2025 18:26
SKU00134,CUST00200,1,Negative,15-09-2025 02:45
SKU00134,CUST00614,5,Positive,20-08-2025 01:55
SKU00134,CUST00716,2,Negative,29-08-2025 17:29
SKU00134,CUST00174,1,Negative,04-08-2025 22:15
SKU00134,CUST00245,1,Negative,16-07-2025 06:52
SKU00134,CUST00089,3,Negative,14-09-2025 16:46
SKU00134,CUST00410,3,Negative,04-09-2025 00:25
SKU00134,CUST00405,4,Positive,26-08-2025 21:39
SKU00134,CUST00206,5,Positive,02-07-2025 11:48
SKU00134,CUST00755,1,Negative,28-09-2025 05:50
SKU00135,CUST00563,3,Negative,09-09-2025 12:01
SKU00135,CUST00850,5,Positive,27-09-2025 20:07
SKU00135,CUST00597,3,Negative,03-08-2025 17:40
SKU00135,CUST00987,3,Negative,22-07-2025 23:18
SKU00135,CUST00621,2,Negative,14-08-2025 03:39
SKU00135,CUST00953,4,Positive,25-08-2025 19:37
SKU00135,CUST00005,3,Negative,17-07-2025 23:51
SKU00136,CUST00519,1,Negative,24-08-2025 05:42
SKU00136,CUST00075,5,Positive,29-07-2025 13:39
SKU00136,CUST00349,1,Negative,16-09-2025 22:59
SKU00136,CUST00526,3,Negative,24-09-2025 01:29
SKU00136,CUST00551,5,Positive,25-07-2025 06:52
SKU00136,CUST00711,4,Positive,06-08-2025 14:39
SKU00136,CUST00577,4,Positive,13-09-2025 18:09
SKU00136,CUST00250,3,Negative,14-09-2025 07:16
SKU00136,CUST00470,4,Positive,26-09-2025 01:03
SKU00136,CUST00601,1,Negative,16-08-2025 19:04
SKU00136,CUST00120,3,Negative,07-07-2025 13:24
SKU00136,CUST00392,2,Negative,04-09-2025 17:19
SKU00136,CUST00719,2,Negative,16-09-2025 16:30
SKU00136,CUST00324,4,Positive,04-08-2025 06:46
SKU00136,CUST00529,5,Positive,01-07-2025 22:39
SKU00136,CUST00718,3,Negative,25-07-2025 02:28
SKU00136,CUST00295,1,Negative,08-08-2025 17:34
SKU00136,CUST00690,3,Negative,08-07-2025 09:09
SKU00137,CUST00488,3,Negative,04-08-2025 07:48
SKU00137,CUST00224,5,Positive,27-07-2025 02:59
SKU00137,CUST00188,2,Negative,18-08-2025 10:45
SKU00137,CUST00755,2,Negative,23-07-2025 19:15
SKU00137,CUST00754,2,Negative,23-09-2025 17:38
SKU00137,CUST00272,2,Negative,23-07-2025 06:05
SKU00137,CUST00208,2,Negative,20-09-2025 04:48
SKU00137,CUST00634,3,Negative,16-07-2025 03:29
SKU00137,CUST00798,1,Negative,12-07-2025 15:20
SKU00137,CUST00943,1,Negative,04-09-2025 14:45
SKU00138,CUST00629,1,Negative,13-09-2025 04:49
SKU00138,CUST00878,5,Positive,05-07-2025 02:28
SKU00138,CUST00869,4,Positive,06-08-2025 00:57
SKU00138,CUST00636,3,Negative,17-08-2025 19:14
SKU00138,CUST00920,5,Positive,23-09-2025 08:22
SKU00138,CUST00282,4,Positive,18-07-2025 18:07
SKU00138,CUST00783,5,Positive,28-07-2025 05:04
SKU00138,CUST00408,2,Negative,11-09-2025 20:01
SKU00138,CUST00591,2,Negative,06-07-2025 06:10
SKU00138,CUST00539,4,Positive,16-08-2025 10:33
SKU00138,CUST00963,5,Positive,04-07-2025 03:52
SKU00138,CUST00515,3,Negative,08-08-2025 05:25
SKU00138,CUST00882,2,Negative,14-08-2025 09:20
SKU00138,CUST01000,1,Negative,06-09-2025 19:01
SKU00138,CUST00531,4,Positive,31-07-2025 15:31
SKU00138,CUST00706,1,Negative,02-07-2025 03:32
SKU00138,CUST00691,2,Negative,06-08-2025 20:07
SKU00138,CUST00595,1,Negative,01-08-2025 14:19
SKU00138,CUST00371,5,Positive,22-09-2025 16:14
SKU00138,CUST00266,2,Negative,23-08-2025 06:14
SKU00139,CUST00243,3,Negative,15-08-2025 18:18
SKU00139,CUST00982,5,Positive,03-08-2025 07:28
SKU00139,CUST00375,2,Negative,18-08-2025 10:13
SKU00139,CUST00435,2,Negative,10-08-2025 16:33
SKU00139,CUST00718,3,Negative,05-08-2025 10:41
SKU00139,CUST00875,4,Positive,28-07-2025 03:35
SKU00139,CUST00462,2,Negative,25-08-2025 11:28
